No:		Nevyazka:
---------------------
  349	0.769653
  350	0.769428
  351	0.769220
  352	0.769011
  353	0.768800
  354	0.768589
  355	0.768376
  356	0.768163
  357	0.767949
  358	0.767733
  359	0.767517
  360	0.767300
  361	0.767082
  362	0.766862
  363	0.766642
  364	0.766421
  365	0.766199
  366	0.765976
  367	0.765753
  368	0.765528
  369	0.765302
  370	0.765076
  371	0.764848
  372	0.764620
  373	0.764390
  374	0.764162
  375	0.763957
  376	0.763759
  377	0.763560
  378	0.763361
  379	0.763160
  380	0.762959
  381	0.762756
  382	0.762553
  383	0.762349
  384	0.762144
  385	0.761939
  386	0.761732
  387	0.761525
  388	0.761317
  389	0.761108
  390	0.760898
  391	0.760687
  392	0.760476
  393	0.760264
  394	0.760050
  395	0.759837
  396	0.759622
  397	0.759407
  398	0.759190
  399	0.758973
  400	0.758764
  401	0.758574
  402	0.758386
  403	0.758197
  404	0.758007
  405	0.757816
  406	0.757625
  407	0.757433
  408	0.757240
  409	0.757047
  410	0.756852
  411	0.756657
  412	0.756462
  413	0.756265
  414	0.756068
  415	0.755870
  416	0.755671
  417	0.755472
  418	0.755272
  419	0.755071
  420	0.754870
  421	0.754668
  422	0.754465
  423	0.754261
  424	0.754057
  425	0.753852
  426	0.753647
  427	0.753458
  428	0.753280
  429	0.753100
  430	0.752920
  431	0.752740
  432	0.752559
  433	0.752377
  434	0.752194
  435	0.752011
  436	0.751827
  437	0.751643
  438	0.751457
  439	0.751272
  440	0.751085
  441	0.750898
  442	0.750710
  443	0.750522
  444	0.750333
  445	0.750143
  446	0.749953
  447	0.749762
  448	0.749571
  449	0.749379
  450	0.749186
  451	0.748992
  452	0.748799
  453	0.748604
  454	0.748417
  455	0.748244
  456	0.748074
  457	0.747903
  458	0.747732
  459	0.747560
  460	0.747387
  461	0.747214
  462	0.747040
  463	0.746866
  464	0.746691
  465	0.746516
  466	0.746340
  467	0.746163
  468	0.745986
  469	0.745808
  470	0.745630
  471	0.745451
  472	0.745272
  473	0.745092
  474	0.744911
  475	0.744730
  476	0.744548
  477	0.744366
  478	0.744183
  479	0.744000
  480	0.743816
  481	0.743632
  482	0.743450
  483	0.743282
  484	0.743120
  485	0.742957
  486	0.742795
  487	0.742631
  488	0.742467
  489	0.742303
  490	0.742138
  491	0.741972
  492	0.741806
  493	0.741639
  494	0.741472
  495	0.741305
  496	0.741137
  497	0.740968
  498	0.740799
  499	0.740630
  500	0.740459
  501	0.740289
  502	0.740118
  503	0.739946
  504	0.739774
  505	0.739602
  506	0.739429
  507	0.739255
  508	0.739081
  509	0.738907
  510	0.738732
  511	0.738556
  512	0.738393
  513	0.738239
  514	0.738084
  515	0.737929
  516	0.737774
  517	0.737618
  518	0.737461
  519	0.737304
  520	0.737147
  521	0.736989
  522	0.736831
  523	0.736672
  524	0.736513
  525	0.736353
  526	0.736193
  527	0.736032
  528	0.735871
  529	0.735710
  530	0.735548
  531	0.735385
  532	0.735222
  533	0.735059
  534	0.734895
  535	0.734731
  536	0.734567
  537	0.734402
  538	0.734236
  539	0.734070
  540	0.733904
  541	0.733737
  542	0.733579
  543	0.733432
  544	0.733284
  545	0.733136
  546	0.732988
  547	0.732839
  548	0.732690
  549	0.732540
  550	0.732390
  551	0.732240
  552	0.732089
  553	0.731938
  554	0.731786
  555	0.731634
  556	0.731482
  557	0.731329
  558	0.731176
  559	0.731022
  560	0.730868
  561	0.730714
  562	0.730559
  563	0.730404
  564	0.730248
  565	0.730092
  566	0.729936
  567	0.729779
  568	0.729622
  569	0.729464
  570	0.729306
  571	0.729148
  572	0.728989
  573	0.728837
  574	0.728696
  575	0.728555
  576	0.728414
  577	0.728272
  578	0.728130
  579	0.727988
  580	0.727845
  581	0.727702
